id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time
5668624540;housing/rent/apartment;Studio apartment 35 E. St. Nw;This unit is located at 35 E. St. Nw, Washington, 20001, DCMonthly rental rates range from $1570We have studio units available for rent Apartment features include:-- Electric Included- Sheltered parking- Controlled Access- Water Included- Heat Included- On-Site Laundry- Refrigerator- A-c;Cable or Satellite,Garbage Disposal,Parking,Refrigerator;1;0;USD;No;Thumbnail;Cats,Dogs;1570;$1,570;Monthly;425;35 E St NW;Washington;DC;38.9118;-77.0132;RentLingo;1577359247
5668612799;housing/rent/apartment;Studio apartment 12821 126th Way Northeast;This unit is located at 12821 126th Way Northeast, Kirkland, 98034, WAMonthly rental rates range from $1405 - $1790We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- Balcony, Deck, Patio- On-Site Laundry;Patio/Deck;1;2;USD;No;Thumbnail;Cats,Dogs;1405;$1,405;Monthly;425;12821 126th Way Northeast;Kirkland;WA;47.7046;-122.1989;RentLingo;1577358502
5664568068;housing/rent/apartment;One BR 3508 S. First;This unit is located at 3508 S. 1st, Austin, 78704, TXMonthly rental rates range from $1399 - $1699We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;None;1399;$1,399;Monthly;425;3508 S First;Austin;TX;30.3054;-97.7497;RentLingo;1577014858
5668639967;housing/rent/apartment;Studio apartment 520 S. Mariposa Ave.;This unit is located at 520 S. Mariposa Ave., Los Angeles, 90020, CAMonthly rental rates range from $1350We have studio units available for rent;null;1;0;USD;No;Thumbnail;Cats,Dogs;1350;$1,350;Monthly;425;520 S Mariposa Avenue;Los Angeles;CA;34.0372;-118.2972;RentLingo;1577360352
5668614636;housing/rent/apartment;Studio apartment 1553 'a' Street;This unit is located at 1553 'a' Street, Anchorage, 99501, AKMonthly rental rates range from $1170 - $1680We have studio - 2 beds units available for rent Apartment features include:-- Dishwasher- Business facility- Fitness facilities;Dishwasher;1;2;USD;No;Thumbnail;None;1170;$1,170;Monthly;425;1553 'A St;Anchorage;AK;61.1723;-149.8414;RentLingo;1577358619
5668633158;housing/rent/apartment;Studio apartment 2526 Durwood Dr Unit 102;This unit is located at 2526 Durwood Dr Unit 102, Austin, 78704, TXMonthly rental rates range from $995We have studio units available for rent;Pool;1;0;USD;No;Thumbnail;None;995;$995;Monthly;425;2526 Durwood Drive Unit 102;Austin;TX;30.3054;-97.7497;RentLingo;1577359895
5664594452;housing/rent/apartment;One BR 2108 San Gabriel St;This unit is located at 2108 San Gabriel St, Austin, 78705, TXMonthly rental rates range from $925We have 1 beds units available for rent;Alarm;1;1;USD;No;Thumbnail;Dogs;925;$925;Monthly;425;2108 San Gabriel St;Austin;TX;30.3054;-97.7497;RentLingo;1577016823
5668629293;housing/rent/apartment;Studio apartment 4000 AVENUE A;This unit is located at 4000 AVENUE A, Austin, 78751, TXMonthly rental rates range from $905We have studio units available for rent;null;1;0;USD;No;Thumbnail;None;905;$905;Monthly;425;4000 Ave A;Austin;TX;30.3054;-97.7497;RentLingo;1577359606
5668639339;housing/rent/apartment;One BR 1413 Clearfield;This unit is located at 1413 Clearfield, Austin, 78758, TXMonthly rental rates range from $800We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;800;$800;Monthly;425;1413 Clearfield;Austin;TX;30.3054;-97.7497;RentLingo;1577360306
5668629666;housing/rent/apartment;One BR 1809 W. Rundberg Lane;This unit is located at 1809 W. Rundberg Lane, Austin, 78758, TXMonthly rental rates range from $799We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;799;$799;Monthly;425;1809 W Rundberg Ln;Austin;TX;30.3054;-97.7497;RentLingo;1577359635
5509009622;housing/rent/apartment;One Spacious BR in Commerce. $795/mo;Apartment for rent in Commerce. Stainless Appliances, Washer dryer Included. Please visit. Cats allowed, Small breed dogs accepted. Close to dining and shops, bright, gas stove, trash included.;Washer Dryer;1;1;USD;No;No;Cats,Dogs;795;$795;Monthly;425;null;Commerce;TX;33.2572;-95.9291;RentDigs.com;1568767183
5668611158;housing/rent/apartment;Studio apartment 2144 California St Nw;This unit is located at 2144 California St Nw, Washington, 20008, DCMonthly rental rates range from $2135 - $2555We have studio - 1 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Sheltered parking- Fitness facilities- In-Unit Laundry- A/c- Refrigerator- Dishwasher- Garbage Disposal;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;2135;$2,135;Monthly;426;2144 California St NW;Washington;DC;38.9118;-77.0132;RentLingo;1577358397
5668610544;housing/rent/apartment;One BR 31-35 South Street;This unit is located at 31-35 South Street, Boston, 2135, MAMonthly rental rates range from $2060 - $4085We have one - three beds units available for rent Apartment features include:-- Surface Parking- On Bus Line- Refrigerator- On-Site Laundry;Parking,Refrigerator;1;1;USD;No;Thumbnail;Cats;2060;$2,060;Monthly;426;31-35 South St;Boston;MA;42.3280;-71.0710;RentLingo;1577358334
5668615448;housing/rent/apartment;One BR 1980 Se Morrison St;This unit is located at 1980 Se Morrison St, Portland, 97214, ORMonthly rental rates range from $1295We have 1 beds units available for rent Apartment features include:-- In-Unit Laundry- On Bus Line- Dishwasher- Refrigerator- Garbage Disposal- Surface Parking- Balcony, Deck, Patio- Hard wood floors;Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1295;$1,295;Monthly;426;1980 SE Morrison St;Portland;OR;45.5091;-122.6449;RentLingo;1577358679
5668616511;housing/rent/apartment;Studio apartment 2350 Paragon Drive;This unit is located at 2350 Paragon Drive, Colorado Springs, 80918, COMonthly rental rates range from $1045 - $1320We have studio - 2 beds units available for rent Apartment features include:-- Pool- Business facility- On-Site Laundry- Fitness facilities- Fireplace- In-Unit Laundry- Air conditioner;Fireplace,Pool;1;2;USD;No;Thumbnail;Cats,Dogs;1045;$1,045;Monthly;426;2350 Paragon Dr;Colorado Springs;CO;38.8562;-104.7720;RentLingo;1577358733
5668638888;housing/rent/apartment;Studio apartment 35 N 6th Avenue;This unit is located at 35 N sixth Avenue, Tucson, 85701, AZMonthly rental rates range from $899We have studio units available for rent;null;1;0;USD;No;Thumbnail;None;899;$899;Monthly;426;35 N 6th Ave;Tucson;AZ;32.2264;-110.9438;RentLingo;1577360270
5664577679;housing/rent/apartment;Studio apartment 5528 32 S. Cornell Ave;This unit is located at 5528 32 S. Cornell Ave, Chicago, 60637, ILMonthly rental rates range from $814 - $854We have studio - 1 beds units available for rent Apartment available amenities:-- Wood floors- Walk in Closets- On-Site Laundry;null;1;1;USD;No;Thumbnail;Cats,Dogs;814;$814;Monthly;426;5528 32 S Cornell Avenue;Chicago;IL;41.8625;-87.6825;RentLingo;1577015583
5509062745;housing/rent/apartment;Torrance - superb Apartment nearby fine dining. Pet OK!;Milano is a cozy gated property with a variety of apartment homes consisting of studios, 1 and 2 beds, each with designer interiors. Outstanding location in the reputable ance School District and just minutes away from and osa beaches. Close to essential restaurants and the Del Amo Fashion Center. The best part Amenities! Utilize the stylish clubroom, fitness facilities that overlooks the pool, billiards room, and a peaceful conference space. Step outside to a resort-style court yard area complete with a BBQ bar, fireside lounge, game room, private cabanas, and a golf putting green. Swim in 1 of two large swimming pools, play tennis or. in a game of basketball. Each apartment home is well-equipped with crown moldings, upgraded kitchens, and energy efficient appliances - some with stainless appliances. We are a pet friendly community so let us know if you will be bringing a furry friend along! today! Pool, Outdoor Lounge Areas with Gas Grills, Professional center, Club house, Controlled Access/Gated, Ct.;AC,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis;1;2;USD;No;Yes;Cats,Dogs;1745;$1,745;Monthly;428;null;Torrance;CA;33.8412;-118.3572;RentDigs.com;1568771211
5509206356;housing/rent/apartment;Apartment in great location. Pet OK!;NO FEE! 1 Bedrooms | 1 Bathrooms | 428 sq-ft | $1,395 OF THIS PROPERTY. As you enter this pet-friendly home, you re greeted by a sunlit kitchen providing you with direct access to the living room. The kitchen boasts new stainless appliances including a Whirlpool fridge and gas range. In addition, you ll enjoy glossy granite counters, a glimmering gray tile backsplash, and ample customized cabinets, perfect for all your dining needs. Featuring gleaming wood floors and additional storage, the spacious living room lends to an expansive master suite, complete with a refreshed fullsize bath and a spacious closet. Conveniently located, this delightful home leaves you near the Journal PATH and several major bus routes. For a relaxing day outdoors, venture to Hudson County s largest park, Lincoln Park, offering beautiful trails and a bevy of great athletic facilities for you to enjoy.;Refrigerator,Storage,Wood Floors;1;1;USD;No;Yes;Cats,Dogs;1395;$1,395;Monthly;428;null;Jersey City;NJ;40.7220;-74.0644;RentDigs.com;1568779211
5668614252;housing/rent/apartment;Studio apartment 2231 E. 67th St.;This unit is located at 2231 E. 67th St., Chicago, 60649, ILMonthly rental rates range from $1249 - $2259We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- Internet Included- Storage- A-c- On Bus Line- Controlled Access- Dishwasher- In-Unit Laundry;Cable or Satellite,Clubhouse,Dishwasher,Doorman,Elevator,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,View;1;2;USD;No;Thumbnail;Cats,Dogs;1249;$1,249;Monthly;428;2231 E 67th St;Chicago;IL;41.8625;-87.6825;RentLingo;1577358588
5664569748;housing/rent/apartment;Studio apartment 22 Se 11th Ave;This unit is located at 22 Se 11th Ave, Portland, 97214, ORMonthly rental rates range from $1195 - $2250We have studio - 2 beds units available for rent Apartment available amenities:-- On-Site Laundry;null;1;2;USD;No;Thumbnail;None;1195;$1,195;Monthly;428;22 SE 11th Avenue;Portland;OR;45.5091;-122.6449;RentLingo;1577014973
5664568542;housing/rent/apartment;Studio apartment 145 W Mcmillan;This unit is located at 145 W Mcmillan, Cincinnati, 45219, OHMonthly rental rates range from $785 - $1754We have studio - 3 beds units available for rent Apartment available amenities:-- On Bus Line- Secured Entry- Sheltered parking- Range / Oven- Hard wood floors- Refrigerator- On-Site Laundry- Dishwasher;Dishwasher,Parking,Refrigerator;1;3;USD;No;Thumbnail;Cats;785;$785;Monthly;428;145 W McMillan;Cincinnati;OH;39.1679;-84.4933;RentLingo;1577014885
5668618227;housing/rent/apartment;Studio apartment 101 Andrew Place;This unit is located at 101 Andrew Place, West Lafayette, 47906, INMonthly rental rates range from $699We have studio - 1 beds units available for rent Apartment features include:-- Water Included- Heat Included- On-Site Laundry- Heat: Forced Air- Near Campus- Wooden floors- On-Street parking- Trash Removal Included;Parking;1;1;USD;No;Thumbnail;None;699;$699;Monthly;428;101 Andrew Place;West Lafayette;IN;40.4969;-86.9659;RentLingo;1577358842
5668613128;housing/rent/apartment;Studio apartment 701 Taylor Street;This unit is located at 701 Taylor Street, San Francisco, 94108, CAMonthly rental rates range from $2695We have studio units available for rent Apartment features include:-- Furnished- Walk in Closets- In-Unit Laundry- Refrigerator- Dishwasher- Public Transportation- On-Site Laundry- Living Room;Dishwasher,Refrigerator;1;0;USD;No;Thumbnail;Cats,Dogs;2695;$2,695;Monthly;429;701 Taylor St;San Francisco;CA;37.7599;-122.4379;RentLingo;1577358520
5668628745;housing/rent/apartment;One BR 4520 N. Clarendon Avenue;This unit is located at 4520 N. Clarendon Avenue, Chicago, 60640, ILMonthly rental rates range from $1325 - $1750We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;1325;$1,325;Monthly;430;4520 N Clarendon Ave;Chicago;IL;41.9643;-87.6502;RentLingo;1577359567
5664576826;housing/rent/apartment;Two BR 503 State St;This unit is located at 503 State St, Madison, 53703, WIMonthly rental rates range from $1125We have 2 beds units available for rent Apartment available amenities:-- Near Public Charging Station- Electric Included- Water Included- On Bus Line- carpeted- Heat Included- Surface Parking- On-Street parking;Parking;1;2;USD;No;Thumbnail;None;1125;$1,125;Monthly;430;503 State St;Madison;WI;43.0724;-89.4003;RentLingo;1577015506
5668628689;housing/rent/apartment;Studio apartment 2123 Shady Ave;This unit is located at 2123 Shady Ave, Pittsburgh, 15217, PAMonthly rental rates range from $895We have studio units available for rent;null;1;0;USD;No;Thumbnail;Cats,Dogs;895;$895;Monthly;430;2123 Shady Avenue;Pittsburgh;PA;40.4448;-79.9725;RentLingo;1577359563
5509246813;housing/rent/apartment;Prominence Apartments One BR Luxury Apartment Homes. Pet OK!;Price from: 895. If you are searching for apartments or townhomes in New London, or are simply looking to relocate near the Thames River, come to The Landing in New London. Our apartments and townhomes are located in a splendid location near Ocean Beach Park, where you can experience the beauty of the Atlantic Ocean. You will love coming home to The Landing. Imagine relaxing in your very own spacious New London, apartment. Landing. We have a selection of 8 spacious floor plans ranging from studio, one, or two beds that add a touch of class and refinement to any lifestyle. All of our ok for pets apartments offer a number of upscale features, including well-equipped all-electric kitchens, additional storage, tile and carpet flooring. Many of our apartment homes also allow you to take in beautiful Connecticut views from the comfort of your very own private balcony. Enjoy a quiet afternoon stroll around the beautiful grounds of our ok for pets New London, apartments.;Basketball,Gym,Patio/Deck,Pool,Storage;1;1;USD;No;Yes;Cats,Dogs;895;$895;Monthly;430;null;New London;CT;41.3498;-72.1062;RentDigs.com;1568780790
5509245013;housing/rent/apartment;Outstanding Opportunity To Live At The New London City Club;Price from: 845. If you are searching for apartments or townhomes in New London, or are simply looking to relocate near the Thames River, come to The Landing in New London. Our apartments and townhomes are located in a splendid location near Ocean Beach Park, where you can experience the beauty of the Atlantic Ocean. You will love coming home to The Landing. Imagine relaxing in your very own spacious New London, apartment. Landing. We have a selection of 8 spacious floor plans ranging from studio, one, or two beds that add a touch of class and refinement to any lifestyle. All of our ok for pets apartments offer a number of upscale features, including well-equipped all-electric kitchens, added storage, tile and carpet flooring. Many of our apartment homes also allow you to take in beautiful Connecticut views from the comfort of your very own private balcony. Enjoy a quiet afternoon stroll around the beautiful grounds of our ok for pets New London, apartments.;Basketball,Gym,Patio/Deck,Pool,Storage;1;1;USD;No;Yes;null;845;$845;Monthly;430;null;New London;CT;41.3498;-72.1062;RentDigs.com;1568780703
5668630232;housing/rent/apartment;Studio apartment 5800 Wellington Dr;This unit is located at 5800 Wellington Dr, Austin, 78723, TXMonthly rental rates range from $800 - $1250We have studio - 2 beds units available for rent;Dishwasher,Parking,Pool;1;2;USD;No;Thumbnail;None;800;$800;Monthly;430;5800 Wellington Drive;Austin;TX;30.3054;-97.7497;RentLingo;1577359679
